trade_num,trade_date,day_of_week,side,entry_time,exit_time,entry_price,exit_price,pts,pnl_dollar,cumulative_pnl,exit_reason,bars_held,mfe_pts,mae_pts,strategy,win,vix_open,vix_high,vix_low,vix_close,vix_pdh,vix_pdl,vix_prev_close,vix_pct_change,es_open,es_high,es_low,es_close,es_prev_close,es_pct_change,vix_regime,vix_intraday,pct_regime,vix_intraday_dir,vix_dod_dir,vix_momentum,vix_q,vix_combo
51,2025-03-12,Wednesday,short,2025-03-12 19:41:00+00:00,2025-03-12T19:42:00+00:00,19589.5,19571.75,17.75,34.46,-475.54,TP,1,27.0,1.0,MNQ_V15,True,26.8799991607666,26.90999984741211,23.889999389648438,24.229999542236328,29.56999969482422,26.18000030517578,26.920000076293945,-9.992572535044165,5580.0,5675.0,5550.25,5604.75,5577.0,0.4975793437331788,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
52,2025-03-13,Thursday,short,2025-03-13 14:50:00+00:00,2025-03-13T14:54:00+00:00,19420.0,19484.75,-64.75,-130.54,-606.08,SL,4,4.0,72.0,MNQ_V15,False,24.920000076293945,26.1299991607666,23.459999084472656,24.65999984741211,26.90999984741211,23.889999389648438,24.229999542236328,1.7746608060236646,5596.5,5623.0,5509.25,5527.5,5604.75,-1.37829519603907,VIX neutral,VIX touched PDL (bullish),"Normal bear (ES-, VIX+)",VIX down intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX down + High VIX
53,2025-03-13,Thursday,short,2025-03-13 16:16:00+00:00,2025-03-13T16:26:00+00:00,19303.25,19297.75,5.5,9.96,-596.12,TP,10,17.25,22.5,MNQ_V15,True,24.920000076293945,26.1299991607666,23.459999084472656,24.65999984741211,26.90999984741211,23.889999389648438,24.229999542236328,1.7746608060236646,5596.5,5623.0,5509.25,5527.5,5604.75,-1.37829519603907,VIX neutral,VIX touched PDL (bullish),"Normal bear (ES-, VIX+)",VIX down intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX down + High VIX
54,2025-03-13,Thursday,short,2025-03-13 17:11:00+00:00,2025-03-13T17:12:00+00:00,19252.5,19232.0,20.5,39.96,-556.16,TP,1,26.5,4.75,MNQ_V15,True,24.920000076293945,26.1299991607666,23.459999084472656,24.65999984741211,26.90999984741211,23.889999389648438,24.229999542236328,1.7746608060236646,5596.5,5623.0,5509.25,5527.5,5604.75,-1.37829519603907,VIX neutral,VIX touched PDL (bullish),"Normal bear (ES-, VIX+)",VIX down intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX down + High VIX
55,2025-03-13,Thursday,short,2025-03-13 18:01:00+00:00,2025-03-13T18:08:00+00:00,19213.75,19272.0,-58.25,-117.54,-673.7,SL,7,6.75,67.5,MNQ_V15,False,24.920000076293945,26.1299991607666,23.459999084472656,24.65999984741211,26.90999984741211,23.889999389648438,24.229999542236328,1.7746608060236646,5596.5,5623.0,5509.25,5527.5,5604.75,-1.37829519603907,VIX neutral,VIX touched PDL (bullish),"Normal bear (ES-, VIX+)",VIX down intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX down + High VIX
56,2025-03-14,Friday,long,2025-03-14 14:51:00+00:00,2025-03-14T14:59:00+00:00,19574.5,19587.25,12.75,24.46,-649.24,TP,8,36.5,32.25,MNQ_V15,True,24.350000381469727,24.360000610351562,21.479999542236328,21.770000457763672,26.1299991607666,23.459999084472656,24.65999984741211,-11.719381214642311,5540.0,5648.75,5538.75,5640.0,5527.5,2.0352781546811416,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
57,2025-03-14,Friday,long,2025-03-14 16:47:00+00:00,2025-03-14T16:50:00+00:00,19673.5,19681.75,8.25,15.46,-633.78,TP,3,20.0,8.25,MNQ_V15,True,24.350000381469727,24.360000610351562,21.479999542236328,21.770000457763672,26.1299991607666,23.459999084472656,24.65999984741211,-11.719381214642311,5540.0,5648.75,5538.75,5640.0,5527.5,2.0352781546811416,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
58,2025-03-14,Friday,long,2025-03-14 17:11:00+00:00,2025-03-14T17:16:00+00:00,19680.25,19686.5,6.25,11.46,-622.32,TP,5,14.25,14.5,MNQ_V15,True,24.350000381469727,24.360000610351562,21.479999542236328,21.770000457763672,26.1299991607666,23.459999084472656,24.65999984741211,-11.719381214642311,5540.0,5648.75,5538.75,5640.0,5527.5,2.0352781546811416,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
59,2025-03-14,Friday,short,2025-03-14 17:50:00+00:00,2025-03-14T18:24:00+00:00,19632.0,19622.75,9.25,17.46,-604.86,TP,34,19.75,41.75,MNQ_V15,True,24.350000381469727,24.360000610351562,21.479999542236328,21.770000457763672,26.1299991607666,23.459999084472656,24.65999984741211,-11.719381214642311,5540.0,5648.75,5538.75,5640.0,5527.5,2.0352781546811416,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
60,2025-03-17,Monday,long,2025-03-17 14:00:00+00:00,2025-03-17T14:04:00+00:00,19790.0,19727.0,-63.0,-127.04,-731.9,SL,4,2.5,69.0,MNQ_V15,False,22.889999389648438,22.950000762939453,20.31999969482422,20.510000228881836,24.360000610351562,21.479999542236328,21.770000457763672,-5.78778228014456,5626.75,5707.5,5599.0,5680.25,5640.0,0.7136524822695112,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
61,2025-03-17,Monday,short,2025-03-17 14:56:00+00:00,2025-03-17T14:59:00+00:00,19694.5,19680.0,14.5,27.96,-703.94,TP,3,23.75,2.5,MNQ_V15,True,22.889999389648438,22.950000762939453,20.31999969482422,20.510000228881836,24.360000610351562,21.479999542236328,21.770000457763672,-5.78778228014456,5626.75,5707.5,5599.0,5680.25,5640.0,0.7136524822695112,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
62,2025-03-17,Monday,short,2025-03-17 16:31:00+00:00,2025-03-17T16:33:00+00:00,19675.5,19668.75,6.75,12.46,-691.48,TP,2,11.25,16.5,MNQ_V15,True,22.889999389648438,22.950000762939453,20.31999969482422,20.510000228881836,24.360000610351562,21.479999542236328,21.770000457763672,-5.78778228014456,5626.75,5707.5,5599.0,5680.25,5640.0,0.7136524822695112,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
63,2025-03-17,Monday,long,2025-03-17 19:31:00+00:00,2025-03-17T19:55:00+00:00,19926.75,19871.75,-55.0,-111.04,-802.52,SL,24,6.25,85.25,MNQ_V15,False,22.889999389648438,22.950000762939453,20.31999969482422,20.510000228881836,24.360000610351562,21.479999542236328,21.770000457763672,-5.78778228014456,5626.75,5707.5,5599.0,5680.25,5640.0,0.7136524822695112,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),High VIX,VIX down + High VIX
64,2025-03-18,Tuesday,short,2025-03-18 14:46:00+00:00,2025-03-18T14:50:00+00:00,19471.25,19457.75,13.5,25.96,-776.56,TP,4,21.5,14.5,MNQ_V15,True,20.829999923706055,22.56999969482422,20.40999984741211,21.700000762939453,22.950000762939453,20.31999969482422,20.510000228881836,5.802050320710772,5680.0,5686.25,5600.0,5618.0,5680.25,-1.0959024690814667,VIX neutral,VIX inside range,"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
65,2025-03-18,Tuesday,short,2025-03-18 15:56:00+00:00,2025-03-18T15:57:00+00:00,19445.75,19433.75,12.0,22.96,-753.6,TP,1,19.5,0.0,MNQ_V15,True,20.829999923706055,22.56999969482422,20.40999984741211,21.700000762939453,22.950000762939453,20.31999969482422,20.510000228881836,5.802050320710772,5680.0,5686.25,5600.0,5618.0,5680.25,-1.0959024690814667,VIX neutral,VIX inside range,"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
66,2025-03-18,Tuesday,long,2025-03-18 16:17:00+00:00,2025-03-18T16:30:00+00:00,19521.5,19542.0,20.5,39.96,-713.64,TP,13,26.0,31.0,MNQ_V15,True,20.829999923706055,22.56999969482422,20.40999984741211,21.700000762939453,22.950000762939453,20.31999969482422,20.510000228881836,5.802050320710772,5680.0,5686.25,5600.0,5618.0,5680.25,-1.0959024690814667,VIX neutral,VIX inside range,"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
67,2025-03-18,Tuesday,long,2025-03-18 17:16:00+00:00,2025-03-18T17:31:00+00:00,19536.0,19485.0,-51.0,-103.04,-816.68,SL,15,7.75,92.0,MNQ_V15,False,20.829999923706055,22.56999969482422,20.40999984741211,21.700000762939453,22.950000762939453,20.31999969482422,20.510000228881836,5.802050320710772,5680.0,5686.25,5600.0,5618.0,5680.25,-1.0959024690814667,VIX neutral,VIX inside range,"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
68,2025-03-18,Tuesday,long,2025-03-18 18:55:00+00:00,2025-03-18T18:57:00+00:00,19549.0,19554.0,5.0,8.96,-807.72,TP,2,15.0,10.25,MNQ_V15,True,20.829999923706055,22.56999969482422,20.40999984741211,21.700000762939453,22.950000762939453,20.31999969482422,20.510000228881836,5.802050320710772,5680.0,5686.25,5600.0,5618.0,5680.25,-1.0959024690814667,VIX neutral,VIX inside range,"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
69,2025-03-19,Wednesday,long,2025-03-19 15:34:00+00:00,2025-03-19T15:43:00+00:00,19682.5,19690.75,8.25,15.46,-792.26,TP,9,14.5,17.0,MNQ_V15,True,21.84000015258789,22.100000381469727,19.420000076293945,19.899999618530273,22.56999969482422,20.40999984741211,21.700000762939453,-8.29493585771356,5618.5,5718.5,5606.25,5678.5,5618.0,1.0768956924172235,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
70,2025-03-19,Wednesday,long,2025-03-19 18:36:00+00:00,2025-03-19T18:37:00+00:00,19717.0,19726.0,9.0,16.96,-775.3,TP,1,26.75,2.75,MNQ_V15,True,21.84000015258789,22.100000381469727,19.420000076293945,19.899999618530273,22.56999969482422,20.40999984741211,21.700000762939453,-8.29493585771356,5618.5,5718.5,5606.25,5678.5,5618.0,1.0768956924172235,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
71,2025-03-20,Thursday,long,2025-03-20 15:11:00+00:00,2025-03-20T15:13:00+00:00,19837.25,19847.0,9.75,18.46,-756.84,TP,2,20.5,4.25,MNQ_V15,True,19.520000457763672,21.170000076293945,19.299999237060547,19.799999237060547,22.100000381469727,19.420000076293945,19.899999618530273,-0.5025144893802347,5680.0,5714.25,5631.5,5662.5,5678.5,-0.2817645504974875,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX up + Mid VIX
72,2025-03-20,Thursday,short,2025-03-20 16:11:00+00:00,2025-03-20T16:25:00+00:00,19750.0,19733.25,16.75,32.46,-724.38,TP,14,34.0,24.25,MNQ_V15,True,19.520000457763672,21.170000076293945,19.299999237060547,19.799999237060547,22.100000381469727,19.420000076293945,19.899999618530273,-0.5025144893802347,5680.0,5714.25,5631.5,5662.5,5678.5,-0.2817645504974875,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX up + Mid VIX
73,2025-03-20,Thursday,short,2025-03-20 17:04:00+00:00,2025-03-20T17:23:00+00:00,19696.0,19686.25,9.75,18.46,-705.92,TP,19,16.25,45.5,MNQ_V15,True,19.520000457763672,21.170000076293945,19.299999237060547,19.799999237060547,22.100000381469727,19.420000076293945,19.899999618530273,-0.5025144893802347,5680.0,5714.25,5631.5,5662.5,5678.5,-0.2817645504974875,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX up + Mid VIX
74,2025-03-20,Thursday,short,2025-03-20 17:56:00+00:00,2025-03-20T17:57:00+00:00,19644.0,19637.5,6.5,11.96,-693.96,TP,1,8.25,2.0,MNQ_V15,True,19.520000457763672,21.170000076293945,19.299999237060547,19.799999237060547,22.100000381469727,19.420000076293945,19.899999618530273,-0.5025144893802347,5680.0,5714.25,5631.5,5662.5,5678.5,-0.2817645504974875,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX up + Mid VIX
75,2025-03-24,Monday,long,2025-03-24 14:51:00+00:00,2025-03-24T15:07:00+00:00,20354.0,20362.0,8.0,14.96,-679.0,TP,16,16.0,25.0,MNQ_V15,True,19.1299991607666,19.139999389648438,17.459999084472656,17.479999542236328,21.139999389648438,19.149999618530273,19.280000686645508,-9.336105188294773,5740.0,5825.5,5739.0,5815.5,5617.7998046875,3.5191748048326366,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
76,2025-03-24,Monday,short,2025-03-24 17:06:00+00:00,2025-03-24T17:12:00+00:00,20333.25,20327.75,5.5,9.96,-669.04,TP,6,9.0,16.5,MNQ_V15,True,19.1299991607666,19.139999389648438,17.459999084472656,17.479999542236328,21.139999389648438,19.149999618530273,19.280000686645508,-9.336105188294773,5740.0,5825.5,5739.0,5815.5,5617.7998046875,3.5191748048326366,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
77,2025-03-24,Monday,short,2025-03-24 18:06:00+00:00,2025-03-24T18:11:00+00:00,20329.25,20321.25,8.0,14.96,-654.08,TP,5,11.25,6.0,MNQ_V15,True,19.1299991607666,19.139999389648438,17.459999084472656,17.479999542236328,21.139999389648438,19.149999618530273,19.280000686645508,-9.336105188294773,5740.0,5825.5,5739.0,5815.5,5617.7998046875,3.5191748048326366,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
78,2025-03-25,Tuesday,short,2025-03-25 15:58:00+00:00,2025-03-25T16:18:00+00:00,20441.25,20435.0,6.25,11.46,-642.62,TP,20,11.75,17.5,MNQ_V15,True,17.579999923706055,17.770000457763672,17.020000457763672,17.149999618530273,19.139999389648438,17.459999084472656,17.479999542236328,-1.8878714665219953,5813.0,5837.25,5802.25,5826.5,5815.5,0.18914968618346517,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
79,2025-03-25,Tuesday,long,2025-03-25 17:06:00+00:00,2025-03-25T17:08:00+00:00,20468.0,20473.75,5.75,10.46,-632.16,TP,2,10.25,1.25,MNQ_V15,True,17.579999923706055,17.770000457763672,17.020000457763672,17.149999618530273,19.139999389648438,17.459999084472656,17.479999542236328,-1.8878714665219953,5813.0,5837.25,5802.25,5826.5,5815.5,0.18914968618346517,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
80,2025-03-25,Tuesday,short,2025-03-25 17:53:00+00:00,2025-03-25T19:38:00+00:00,20412.25,20465.25,-53.0,-107.04,-739.2,SL,105,9.75,55.0,MNQ_V15,False,17.579999923706055,17.770000457763672,17.020000457763672,17.149999618530273,19.139999389648438,17.459999084472656,17.479999542236328,-1.8878714665219953,5813.0,5837.25,5802.25,5826.5,5815.5,0.18914968618346517,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
81,2025-03-26,Wednesday,short,2025-03-26 15:26:00+00:00,2025-03-26T15:28:00+00:00,20278.75,20268.25,10.5,19.96,-719.24,TP,2,25.25,2.75,MNQ_V15,True,17.229999542236328,19.06999969482422,16.969999313354492,18.329999923706055,17.770000457763672,17.020000457763672,17.149999618530273,6.880468404796991,5831.0,5836.5,5743.0,5759.5,5826.5,-1.149918475928946,VIX > PDH (bearish),VIX wide range (both),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),Mid VIX,VIX up + Mid VIX
82,2025-03-26,Wednesday,short,2025-03-26 16:36:00+00:00,2025-03-26T16:38:00+00:00,20207.5,20197.25,10.25,19.46,-699.78,TP,2,25.0,2.75,MNQ_V15,True,17.229999542236328,19.06999969482422,16.969999313354492,18.329999923706055,17.770000457763672,17.020000457763672,17.149999618530273,6.880468404796991,5831.0,5836.5,5743.0,5759.5,5826.5,-1.149918475928946,VIX > PDH (bearish),VIX wide range (both),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),Mid VIX,VIX up + Mid VIX
83,2025-03-26,Wednesday,long,2025-03-26 18:31:00+00:00,2025-03-26T18:43:00+00:00,20142.75,20092.5,-50.25,-101.54,-801.32,SL,12,3.5,55.25,MNQ_V15,False,17.229999542236328,19.06999969482422,16.969999313354492,18.329999923706055,17.770000457763672,17.020000457763672,17.149999618530273,6.880468404796991,5831.0,5836.5,5743.0,5759.5,5826.5,-1.149918475928946,VIX > PDH (bearish),VIX wide range (both),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),Mid VIX,VIX up + Mid VIX
84,2025-03-26,Wednesday,short,2025-03-26 19:31:00+00:00,2025-03-26T19:51:00+00:00,20069.5,20127.5,-58.0,-117.04,-918.36,SL,20,7.5,65.25,MNQ_V15,False,17.229999542236328,19.06999969482422,16.969999313354492,18.329999923706055,17.770000457763672,17.020000457763672,17.149999618530273,6.880468404796991,5831.0,5836.5,5743.0,5759.5,5826.5,-1.149918475928946,VIX > PDH (bearish),VIX wide range (both),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),Mid VIX,VIX up + Mid VIX
85,2025-03-27,Thursday,long,2025-03-27 15:16:00+00:00,2025-03-27T15:20:00+00:00,20153.25,20164.5,11.25,21.46,-896.9,TP,4,16.25,13.25,MNQ_V15,True,18.360000610351562,19.280000686645508,17.950000762939453,18.690000534057617,19.06999969482422,16.969999313354492,18.329999923706055,1.9639967913255507,5737.25,5779.75,5720.0,5739.25,5759.5,-0.35159302022744754,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
86,2025-03-27,Thursday,short,2025-03-27 16:51:00+00:00,2025-03-27T16:56:00+00:00,20035.5,20028.0,7.5,13.96,-882.94,TP,5,17.5,9.5,MNQ_V15,True,18.360000610351562,19.280000686645508,17.950000762939453,18.690000534057617,19.06999969482422,16.969999313354492,18.329999923706055,1.9639967913255507,5737.25,5779.75,5720.0,5739.25,5759.5,-0.35159302022744754,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
87,2025-03-27,Thursday,short,2025-03-27 17:46:00+00:00,2025-03-27T17:54:00+00:00,20031.25,20019.5,11.75,22.46,-860.48,TP,8,24.25,33.75,MNQ_V15,True,18.360000610351562,19.280000686645508,17.950000762939453,18.690000534057617,19.06999969482422,16.969999313354492,18.329999923706055,1.9639967913255507,5737.25,5779.75,5720.0,5739.25,5759.5,-0.35159302022744754,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
88,2025-03-27,Thursday,long,2025-03-27 18:20:00+00:00,2025-03-27T18:21:00+00:00,20063.75,20071.25,7.5,13.96,-846.52,TP,1,13.0,4.0,MNQ_V15,True,18.360000610351562,19.280000686645508,17.950000762939453,18.690000534057617,19.06999969482422,16.969999313354492,18.329999923706055,1.9639967913255507,5737.25,5779.75,5720.0,5739.25,5759.5,-0.35159302022744754,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
89,2025-03-27,Thursday,long,2025-03-27 19:16:00+00:00,2025-03-27T19:21:00+00:00,20095.0,20101.0,6.0,10.96,-835.56,TP,5,21.75,11.5,MNQ_V15,True,18.360000610351562,19.280000686645508,17.950000762939453,18.690000534057617,19.06999969482422,16.969999313354492,18.329999923706055,1.9639967913255507,5737.25,5779.75,5720.0,5739.25,5759.5,-0.35159302022744754,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
90,2025-03-28,Friday,short,2025-03-28 14:01:00+00:00,2025-03-28T14:04:00+00:00,19854.0,19838.75,15.25,29.46,-806.1,TP,3,25.0,13.25,MNQ_V15,True,19.079999923706055,22.18000030517578,18.920000076293945,21.649999618530273,19.280000686645508,17.950000762939453,18.690000534057617,15.837340823392898,5741.75,5747.75,5602.25,5623.0,5739.25,-2.025525983360199,VIX > PDH (bearish),VIX touched PDH (bearish),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
91,2025-03-28,Friday,short,2025-03-28 15:56:00+00:00,2025-03-28T15:58:00+00:00,19564.75,19553.0,11.75,22.46,-783.64,TP,2,24.25,10.25,MNQ_V15,True,19.079999923706055,22.18000030517578,18.920000076293945,21.649999618530273,19.280000686645508,17.950000762939453,18.690000534057617,15.837340823392898,5741.75,5747.75,5602.25,5623.0,5739.25,-2.025525983360199,VIX > PDH (bearish),VIX touched PDH (bearish),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
